Election,Precinct,TOTPOP,NH_WHITE,NH_BLACK,NH_ASIAN,HISP,num_black,num_white,num_asian,num_hispanic,num_undetermined,black_avail,white_avail,asian_avail,hisp_avail,black_thresh,white_thresh,asian_thresh,hispanic_thresh,How many surpass?
CCL,276,1181,231,547,38,286,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CCL,300,1761,434,707,148,355,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CCL,360,1701,522,662,145,284,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
CCL,361,1443,277,747,70,248,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
E03,201,3173,834,1294,209,590,2,3,0,0,0,3,16,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
E05,201,3173,834,1294,209,590,2,3,0,0,0,4,14,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
E07,201,3173,834,1294,209,590,3,2,0,0,0,4,12,0,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
E09,201,3173,834,1294,209,590,2,2,0,0,1,4,15,1,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
E11,201,3173,834,1294,209,590,3,2,0,0,0,3,13,1,1,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,266,2227,566,859,219,485,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,267,2288,409,1082,226,466,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,271,958,174,462,99,167,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,276,1181,231,547,38,286,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,300,1761,434,707,148,355,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,360,1701,522,662,145,284,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,361,1443,277,747,70,248,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
MY14,809,86,34,19,7,17,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Doesn't Surpass,Surpasses,3
2013-mayor-cvr,MINNEAPOLIS W-5 P-02,4837,935,2318,906,387,1,4,0,0,0,4,27,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2013-park-at-large-cvr,MINNEAPOLIS W-5 P-02,4837,935,2318,906,387,2,3,0,0,0,3,7,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2013-ward-5-cvr,MINNEAPOLIS W-5 P-02,4837,935,2318,906,387,2,1,1,0,1,2,1,1,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2017-mayor-cvr,MINNEAPOLIS W-5 P-02,4837,935,2318,906,387,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2017-mayor-cvr,MINNEAPOLIS W-5 P-09,2960,798,1218,524,268,1,4,0,0,0,2,12,1,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2017-park-at-large-cvr,MINNEAPOLIS W-5 P-02,4837,935,2318,906,387,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2017-park-at-large-cvr,MINNEAPOLIS W-5 P-09,2960,798,1218,524,268,2,3,0,0,0,2,8,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2017-ward-5-cvr,MINNEAPOLIS W-5 P-02,4837,935,2318,906,387,3,0,1,0,1,3,0,1,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
2017-ward-5-cvr,MINNEAPOLIS W-5 P-09,2960,798,1218,524,268,3,0,1,0,1,3,0,1,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,245,2032,581,382,792,167,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,252,1590,599,340,411,137,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,253,1620,559,315,484,157,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,254,884,208,149,397,90,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,272,1468,384,466,414,126,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,274,1691,291,647,436,235,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,282,2251,408,682,762,321,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,817,193,85,47,35,13,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,821,193,43,48,72,25,3,1,0,0,1,4,1,0,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC5,260,2089,389,397,860,337,0,1,0,3,1,0,1,0,3,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC5,285,710,144,235,226,76,0,1,0,3,1,0,1,0,3,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC5,318,1915,322,407,822,280,0,1,0,3,1,0,1,0,3,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC5,323,1365,310,382,383,220,0,1,0,3,1,0,1,0,3,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,131,698,287,120,183,74,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,229,1233,528,292,234,128,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,245,2032,581,382,792,167,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,252,1590,599,340,411,137,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,253,1620,559,315,484,157,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,254,884,208,149,397,90,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,256,1992,916,379,370,208,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,259,530,219,112,129,45,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,260,2089,389,397,860,337,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,272,1468,384,466,414,126,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,274,1691,291,647,436,235,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,282,2251,408,682,762,321,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,285,710,144,235,226,76,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,298,1373,431,231,484,160,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,303,1083,384,199,262,158,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,314,980,223,219,335,134,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,316,977,300,257,236,116,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,318,1915,322,407,822,280,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,323,1365,310,382,383,220,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,356,429,143,130,91,38,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,357,1421,532,343,392,79,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,359,887,253,379,167,41,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,814,86,26,32,15,11,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,817,193,85,47,35,13,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,821,193,43,48,72,25,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CCL,839,28,9,5,11,3,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
E13,1101,3745,679,1545,961,403,2,0,2,1,0,3,15,4,2,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
E15,1101,3745,679,1545,961,403,1,2,1,1,0,3,15,4,2,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
E17,1101,3745,679,1545,961,403,2,1,2,0,0,5,17,4,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,131,698,287,120,183,74,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,229,1233,528,292,234,128,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,245,2032,581,382,792,167,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,252,1590,599,340,411,137,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,253,1620,559,315,484,157,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,254,884,208,149,397,90,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,256,1992,916,379,370,208,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,259,530,219,112,129,45,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,260,2089,389,397,860,337,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,272,1468,384,466,414,126,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,274,1691,291,647,436,235,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,282,2251,408,682,762,321,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,285,710,144,235,226,76,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,298,1373,431,231,484,160,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,303,1083,384,199,262,158,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,314,980,223,219,335,134,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,316,977,300,257,236,116,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,318,1915,322,407,822,280,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,323,1365,310,382,383,220,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,356,429,143,130,91,38,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,357,1421,532,343,392,79,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,359,887,253,379,167,41,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,814,86,26,32,15,11,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,817,193,85,47,35,13,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,821,193,43,48,72,25,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,839,28,9,5,11,3,2,2,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
MY14,840,10,4,2,2,0,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Doesn't Surpass,3
CC3,273,1709,407,466,436,325,4,1,0,0,0,4,1,0,0,Surpasses,Surpasses,Surpasses,Surpasses,4
CC5,833,223,44,41,48,68,0,1,0,3,1,0,1,0,3,Surpasses,Surpasses,Surpasses,Surpasses,4
CCL,273,1709,407,466,436,325,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Surpasses,4
CCL,309,2088,360,529,654,431,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Surpasses,4
CCL,813,112,21,31,19,34,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Surpasses,4
CCL,833,223,44,41,48,68,2,2,0,1,0,2,2,0,1,Surpasses,Surpasses,Surpasses,Surpasses,4
MY14,273,1709,407,466,436,325,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Surpasses,4
MY14,309,2088,360,529,654,431,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Surpasses,4
MY14,813,112,21,31,19,34,1,3,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Surpasses,4
MY14,833,223,44,41,48,68,0,4,1,0,0,6,6,3,0,Surpasses,Surpasses,Surpasses,Surpasses,4
